USER_ID,FOLLOWS_ID
1000,2412
831,2412
1732,2412
2486,2412
1298,2413
9376,2413
8749,2413
4561,2413
9036,2413
5034,2415
4334,2415
3214,2415
4315,2415
4183,2415
6693,2417
4994,2417
688,2417
9523,2417
7641,2417
9449,2417
9230,2417
3905,2417
8585,2417
949,2417
2489,2417
133,2417
1975,2417
18,2417
1327,2417
7515,2417
4789,2417
3243,2417
5450,2417
9117,2417
8675,2417
6267,2417
3966,2417
3170,2417
2304,2417
8473,2420
7028,2420
1678,2420
4656,2420
4060,2420
9389,2420
5283,2420
9592,2420
4295,2420
8517,2420
5286,2420
8302,2420
5005,2420
1191,2420
6279,2420
981,2420
7451,2420
8474,2420
4901,2420
7402,2420
5959,2420
855,2420
6200,2420
7690,2420
7014,2420
8868,2421
6447,2421
2084,2421
2715,2421
9727,2421
5353,2423
9468,2423
8768,2423
7114,2423
5824,2423
449,2424
2841,2426
5254,2427
3484,2431
6504,2432
5469,2433
8977,2433
6013,2433
1381,2433
83,2433
1075,2439
3965,2440
5266,2441
7034,2441
3208,2441
8263,2441
1882,2441
7531,2442
9059,2445
860,2445
7183,2445
4026,2445
5462,2445
9189,2446
3438,2448
9934,2450
139,2452
4191,2452
755,2452
9164,2452
595,2452
1042,2452
1730,2452
3260,2452
369,2452
8211,2452
5437,2452
9123,2452
6144,2452
9786,2452
9898,2452
7599,2452
5043,2452
2752,2452
6113,2452
2618,2452
5383,2452
6337,2452
2816,2452
179,2452
6103,2452
4482,2454
6070,2454
2871,2454
7328,2454
4922,2454
816,2454
4859,2454
6454,2454
9910,2454
5004,2454
756,2454
1976,2454
2080,2454
5871,2454
9433,2454
3173,2454
5504,2454
8988,2454
3653,2454
4592,2454
8219,2454
975,2454
8105,2454
564,2454
5604,2454
6804,2455
9751,2455
760,2455
5331,2455
4947,2455
5142,2457
4708,2457
3962,2457
941,2457
6080,2457
4402,2460
5276,2461
5389,2461
1568,2461
6669,2461
9447,2461
6468,2462
8137,2463
5323,2464
1934,2465
2935,2465
5694,2465
6338,2465
9790,2465
8319,2466
5206,2471
8429,2472
6779,2473
7391,2474
372,2478
5772,2478
1832,2478
9417,2478
186,2478
1832,2479
6110,2479
7041,2479
1663,2479
437,2479
6858,2481
4196,2482
226,2482
961,2482
4357,2482
104,2482
5180,2485
3302,2486
1014,2486
8276,2486
9334,2486
9580,2486
8078,2488
8686,2488
977,2488
2528,2488
2520,2488
9543,2488
3110,2488
9947,2488
9479,2488
6577,2488
4834,2489
9420,2491
6100,2494
5252,2495
1710,2495
1163,2495
6219,2495
2075,2495
9287,2495
5240,2495
1935,2495
5646,2495
5076,2495
7706,2497
1958,2498
9332,2498
1971,2498
1553,2498
9611,2498
8362,2499
9890,2499
8395,2499
1306,2499
3671,2499
8927,2500
4081,2502
4612,2502
4944,2502
6458,2502
2548,2502
9901,2502
3931,2502
6283,2502
312,2502
3203,2502
5968,2502
8575,2502
585,2502
4132,2502
602,2502
8646,2502
634,2502
9766,2502
3355,2502
1502,2502
4641,2502
3891,2502
1645,2502
187,2502
3225,2502
6686,2502
6919,2502
2490,2502
9496,2502
6488,2502
5217,2502
5885,2502
3210,2502
1640,2502
6010,2502
6793,2502
5634,2502
8884,2502
3828,2502
716,2502
5166,2502
7910,2502
8682,2502
6731,2502
1228,2502
3531,2502
5517,2502
8861,2502
3919,2502
5145,2502
5332,2503
7879,2506
9353,2506
3726,2506
2289,2506
4631,2506
563,2507
5193,2508
3798,2509
4061,2509
6233,2509
7307,2509
2694,2509
2304,2510
760,2512
500,2514
4182,2514
3445,2514
6035,2514
9308,2514
7784,2514
8682,2514
6614,2514
9017,2514
1701,2514
4384,2514
7095,2514
2999,2514
7491,2514
2686,2514
9847,2514
3982,2514
4339,2514
8998,2514
2713,2514
1005,2514
8129,2514
6577,2514
322,2514
2792,2514
1475,2514
4726,2514
6650,2514
5431,2514
1708,2514
5064,2514
6517,2514
587,2514
8911,2514
6680,2514
7162,2514
3412,2514
874,2514
9925,2514
2003,2514
2111,2514
5006,2514
1672,2514
9424,2514
9545,2514
2977,2514
274,2514
6283,2514
3434,2514
5583,2514
6971,2515
2376,2515
3902,2515
7530,2515
3845,2515
2151,2516
7460,2517
2359,2517
3884,2517
5025,2517
9667,2517
7882,2519
3485,2519
4724,2519
8820,2519
5399,2519
2883,2519
1189,2519
2032,2519
7864,2519
3672,2519
6914,2520
1003,2520
7570,2520
7371,2520
7821,2520
8031,2520
6826,2520
22,2520
1989,2520
1113,2520
6643,2521
2282,2521
6224,2521
2419,2521
4973,2521
71,2522
5111,2522
3111,2522
6813,2522
99,2522
4279,2523
8762,2524
5915,2524
8282,2524
8832,2524
5591,2524
8253,2526
5749,2526
151,2526
8879,2526
2266,2526
6064,2528
8804,2531
762,2533
5871,2537
8819,2537
108,2537
4454,2537
8401,2537
7553,2538
179,2538
3596,2538
9433,2538
4022,2538
6546,2541
19,2541
6087,2541
3781,2541
1851,2541
7880,2545
5288,2546
2386,2546
1149,2546
8213,2546
5964,2546
4399,2546
3183,2546
923,2546
4307,2546
9,2546
7395,2546
9775,2546
6340,2546
8636,2546
6492,2546
4343,2546
4975,2546
8503,2546
753,2546
3453,2546
3957,2546
5244,2546
7740,2546
1510,2546
5866,2546
2231,2547
7306,2549
5141,2553
4679,2554
6852,2554
6751,2554
2730,2554
9219,2554
8012,2555
8168,2557
774,2557
8253,2557
3374,2557
5234,2557
3930,2558
6822,2560
6487,2560
6849,2560
1873,2560
6853,2560
388,2561
1129,2563
6255,2563
3154,2563
4266,2563
6058,2563
5381,2565
8585,2565
2528,2565
8840,2565
4428,2565
8200,2567
9403,2567
6707,2567
8471,2567
4957,2567
6340,2570
6331,2570
6713,2570
2771,2570
8161,2570
9826,2572
8732,2573
5681,2573
9428,2573
4631,2573
850,2573
2046,2573
6136,2573
9018,2573
6303,2573
9467,2573
1209,2573
8168,2573
5200,2573
4368,2573
9359,2573
2224,2573
3593,2573
811,2573
6730,2573
4092,2573
4916,2573
1314,2573
9978,2573
2048,2573
2818,2573
7052,2575
7688,2575
7803,2575
2298,2575
1193,2575
7675,2577
9427,2577
2326,2577
1228,2577
9528,2577
5100,2577
7099,2577
7682,2577
2905,2577
4035,2577
2698,2578
7987,2580
4269,2580
1468,2580
5392,2580
9554,2580
3399,2580
1880,2580
9550,2580
6195,2580
7886,2580
6310,2580
3427,2580
9734,2580
7693,2580
2015,2580
2946,2580
5268,2580
1901,2580
2378,2580
9020,2580
4186,2580
2961,2580
3584,2580
5216,2580
5975,2580
6653,2581
7424,2582
4833,2582
5163,2582
2352,2582
2499,2582
446,2583
2994,2584
3637,2590
3498,2590
6975,2590
8504,2590
9277,2590
597,2592
4930,2594
8772,2594
3753,2594
6567,2594
7584,2594
552,2595
4577,2597
8757,2597
3228,2597
3480,2597
4337,2597
8504,2598
5946,2598
5317,2598
5389,2598
4839,2598
4980,2601
4599,2602
9074,2602
9133,2602
8686,2602
5205,2602
1137,2602
3786,2602
6060,2602
313,2602
2251,2602
1254,2603
564,2604
7709,2604
4973,2604
3539,2604
405,2604
4857,2604
7572,2604
5478,2604
1902,2604
969,2604
6864,2604
9661,2604
8073,2604
8220,2604
1426,2604
8850,2604
7293,2604
9084,2604
7997,2604
9891,2604
3131,2604
2108,2604
3506,2604
5845,2604
3847,2604
6531,2605
6571,2605
3389,2605
4343,2605
8006,2605
1921,2605
754,2605
8520,2605
1713,2605
3936,2605
8198,2605
9996,2605
7328,2605
2302,2605
7008,2605
1129,2605
2378,2605
7775,2605
5951,2605
8500,2605
2912,2605
4913,2605
4888,2605
6278,2605
6374,2605
2412,2606
8815,2607
8320,2608
2322,2609
4328,2609
2801,2609
7575,2609
9288,2609
6770,2610
4004,2613
4274,2613
5693,2613
3663,2613
9099,2613
7722,2613
897,2613
1506,2613
7226,2613
289,2613
894,2615
7130,2617
4307,2619
7698,2619
1596,2619
262,2619
4355,2619
6111,2619
9990,2619
7141,2619
4489,2619
8017,2619
2261,2620
8270,2621
7885,2621
8614,2621
9195,2621
2213,2621
8367,2622
7883,2622
8508,2622
1535,2622
487,2622
6232,2623
4249,2623
3066,2623
9347,2623
3214,2623
4824,2625
6485,2627
5460,2629
6005,2629
9383,2629
5803,2629
61,2629
7190,2629
2949,2629
864,2629
2210,2629
9685,2629
1831,2629
4771,2629
916,2629
3377,2629
267,2629
8160,2629
7978,2629
7882,2629
5344,2629
8603,2629
5934,2629
6193,2629
1381,2629
5496,2629
4361,2629
4269,2630
6361,2630
9956,2630
6368,2630
3699,2630
7535,2631
6901,2636
7339,2636
5963,2636
7869,2636
6228,2636
8573,2640
8489,2642
5338,2646
6420,2646
6376,2646
9825,2646
442,2646
8126,2646
7460,2646
5395,2646
7432,2646
3530,2646
4099,2647
9651,2647
3902,2647
2871,2647
2157,2647
2035,2648
6197,2648
4290,2648
1004,2648
2525,2648
5524,2648
776,2648
4885,2648
8737,2648
8415,2648
5759,2648
904,2648
6164,2648
6440,2648
4028,2648
408,2648
7107,2648
8510,2648
2227,2648
9993,2648
4006,2648
39,2648
6539,2648
196,2648
9597,2648
5577,2652
9082,2653
2888,2653
3617,2653
5014,2653
4297,2653
5115,2653
4546,2653
4718,2653
3076,2653
5143,2653
772,2653
4003,2653
2643,2653
9406,2653
5289,2653
5908,2653
4053,2653
8462,2653
7486,2653
5828,2653
8614,2653
1342,2653
1128,2653
3169,2653
4770,2653
6232,2653
4027,2653
4951,2653
5259,2653
746,2653
4226,2653
2848,2653
2705,2653
2824,2653
6630,2653
7647,2653
8594,2653
3338,2653
9828,2653
9607,2653
3777,2653
8826,2653
7229,2653
9435,2653
8596,2653
8048,2653
5199,2653
8241,2653
600,2653
2322,2653
6817,2655
6260,2655
2761,2655
3383,2655
3603,2655
699,2655
9441,2655
2780,2655
1806,2655
7031,2655
937,2656
2418,2656
4434,2656
9438,2656
9368,2656
8187,2656
9339,2656
9032,2656
3469,2656
7620,2656
1839,2656
9489,2656
9171,2656
4699,2656
2965,2656
1005,2656
1936,2656
3013,2656
5023,2656
1713,2656
9474,2656
7518,2656
5741,2656
4445,2656
4165,2656
1798,2658
3847,2658
9387,2658
8378,2658
1890,2658
5374,2660
2483,2661
4069,2663
3514,2663
3746,2663
627,2663
1606,2663
5988,2665
7520,2667
3765,2667
1798,2667
6457,2667
3914,2667
980,2667
4533,2667
72,2667
2184,2667
5915,2667
20,2667
3383,2667
7379,2667
3759,2667
2147,2667
2368,2667
4956,2667
7692,2667
5632,2667
9945,2667
5387,2667
2780,2667
1192,2667
9303,2667
2975,2667
3366,2669
7661,2673
2296,2673
4963,2673
944,2673
2421,2673
4667,2673
3588,2673
3459,2673
9349,2673
730,2673
6857,2673
4805,2673
5489,2673
1699,2673
6880,2673
3268,2673
8716,2673
8523,2673
7787,2673
1163,2673
4925,2673
379,2673
9462,2673
2238,2673
2694,2673
2115,2676
8656,2676
2784,2676
3406,2676
7020,2676
446,2676
3320,2676
1521,2676
2761,2676
5044,2676
297,2677
7946,2682
3855,2682
9907,2682
8749,2682
1830,2682
8546,2685
2634,2685
2040,2685
664,2685
7242,2685
7309,2688
6111,2690
9688,2691
7610,2692
265,2693
8891,2693
5829,2693
1867,2693
6763,2693
1222,2694
8727,2694
6863,2694
1891,2694
3651,2694
6603,2694
3885,2694
960,2694
8831,2694
798,2694
9731,2696
9379,2696
1543,2696
6552,2696
1770,2696
7725,2699
8311,2700
6748,2700
8516,2700
6771,2700
151,2700
9457,2701
6626,2701
5729,2701
7488,2701
8008,2701
1490,2702
7586,2702
4827,2702
7766,2702
8128,2702
1853,2702
9850,2702
1475,2702
2957,2702
8309,2702
7133,2702
4565,2702
2101,2702
6653,2702
3575,2702
926,2702
7975,2702
6869,2702
6489,2702
6790,2702
2809,2702
7031,2702
7907,2702
5998,2702
2846,2702
813,2704
4041,2704
9666,2704
3735,2704
2348,2704
6758,2704
996,2704
8921,2704
8808,2704
8961,2704
4352,2705
4610,2705
7354,2705
6269,2705
9331,2705
3728,2707
4148,2707
9808,2707
5605,2707
7714,2707
1290,2709
2830,2713
5162,2713
8510,2713
8806,2713
6931,2713
555,2713
205,2713
9602,2713
6886,2713
6353,2713
8668,2717
9632,2721
862,2721
269,2721
5138,2721
3111,2721
3032,2725
9224,2725
2961,2725
6288,2725
3114,2725
3470,2726
1914,2727
5217,2727
6341,2727
4211,2727
1653,2727
9318,2736
8167,2737
4582,2737
9285,2737
4820,2737
9761,2737
3263,2737
8478,2737
5590,2737
5105,2737
6044,2737
1407,2739
180,2739
2110,2739
4824,2739
4146,2739
5667,2739
6071,2739
7770,2739
2928,2739
4561,2739
1589,2741
3768,2742
8433,2742
1135,2742
5094,2742
9163,2742
3994,2742
6166,2742
7223,2742
3974,2742
931,2742
9613,2743
7021,2743
9721,2743
7523,2743
6581,2743
5585,2745
1495,2746
4618,2748
7859,2748
3974,2748
1915,2748
7845,2748
8409,2748
2715,2748
9099,2748
9867,2748
2050,2748
907,2750
2930,2750
6484,2750
6517,2750
7998,2750
1513,2751
4372,2752
5668,2752
258,2752
6323,2752
8254,2752
1964,2752
3786,2752
636,2752
6778,2752
5231,2752
7305,2752
3520,2752
5005,2752
3000,2752
1470,2752
272,2752
6280,2752
9152,2752
7848,2752
8001,2752
6748,2752
8789,2752
6771,2752
8460,2752
1817,2752
5317,2752
5599,2752
3485,2752
908,2752
976,2752
2738,2752
5216,2752
319,2752
4225,2752
5853,2752
2964,2752
8679,2752
5756,2752
6760,2752
2771,2752
7455,2752
4915,2752
8506,2752
8946,2752
5638,2752
9682,2752
9193,2752
3433,2752
9090,2752
1268,2752
8662,2754
5359,2754
4853,2754
9652,2754
1519,2754
103,2754
730,2754
6484,2754
3283,2754
2202,2754
6914,2755
4583,2755
1692,2755
8221,2755
8593,2755
5824,2755
6293,2755
3675,2755
42,2755
3483,2755
508,2759
4349,2759
7315,2759
6989,2759
3068,2759
3476,2765
8489,2766
3583,2766
3864,2766
836,2766
8115,2766
8529,2767
3254,2767
1366,2767
3065,2767
5300,2767
4831,2770
10,2770
3381,2770
2762,2770
2998,2770
5016,2770
7724,2770
9013,2770
4153,2770
8093,2770
439,2772
6895,2773
8361,2774
9204,2774
7450,2774
2669,2774
8767,2774
502,2775
8507,2775
3073,2775
7680,2775
8342,2775
3993,2776
2990,2776
5767,2776
2908,2776
9467,2776
8613,2776
5231,2776
4636,2776
4995,2776
1573,2776
9514,2776
1742,2776
1392,2776
908,2776
9565,2776
7369,2776
1349,2776
8599,2776
3182,2776
3742,2776
5444,2776
6141,2776
6785,2776
247,2776
6843,2776
2967,2776
2324,2776
7482,2776
1758,2776
645,2776
6664,2776
1752,2776
7778,2776
9000,2776
3216,2776
7485,2776
3411,2776
9250,2776
5136,2776
7144,2776
9680,2776
6075,2776
2090,2776
6410,2776
241,2776
1050,2776
1132,2776
4802,2776
739,2776
936,2776
4159,2777
8260,2779
222,2779
3087,2779
365,2779
4901,2779
8425,2780
6893,2781
6093,2781
6535,2781
8053,2781
9047,2781
7998,2781
1739,2781
4363,2781
8408,2781
8585,2781
5055,2781
1720,2781
2399,2781
8272,2781
3043,2781
2639,2781
2135,2781
9098,2781
9186,2781
8928,2781
9229,2781
4796,2781
8168,2781
7174,2781
5099,2781
3760,2782
1495,2785
1585,2785
5365,2785
2688,2785
1540,2785
7471,2786
6784,2786
84,2786
6329,2786
2232,2786
441,2786
8132,2786
4093,2786
2911,2786
5398,2786
683,2786
9875,2786
4432,2786
9966,2786
8369,2786
6340,2786
3558,2786
6528,2786
9385,2786
6048,2786
6026,2786
741,2786
3798,2786
5826,2786
2440,2786
7951,2787
3703,2789
6783,2789
3675,2789
7320,2789
2451,2789
100,2789
9239,2789
586,2789
5651,2789
3066,2789
2070,2789
1636,2789
263,2789
7166,2789
4012,2789
854,2789
8921,2789
6750,2789
6775,2789
2456,2789
1085,2789
3702,2789
7899,2789
5814,2789
1114,2789
3570,2789
3765,2789
7017,2789
855,2789
9477,2789
1614,2789
7992,2789
2962,2789
6947,2789
8039,2789
4711,2789
1589,2789
6916,2789
1314,2789
5341,2789
3758,2789
5701,2789
7530,2789
1289,2789
5681,2789
2866,2789
2573,2789
4743,2789
3125,2789
5441,2791
4392,2793
9755,2793
7241,2793
1114,2793
4702,2793
746,2793
4273,2793
5739,2793
2922,2793
1517,2793
7162,2794
6648,2795
4447,2795
2854,2795
9250,2795
4118,2795
8635,2796
3679,2796
6984,2796
3510,2796
4689,2796
3027,2797
4329,2799
9779,2802
1883,2804
886,2804
8789,2804
1321,2804
5108,2804
4698,2804
7851,2804
5142,2804
8175,2804
8741,2804
5817,2804
5045,2804
4215,2804
4251,2804
6842,2804
5204,2804
9249,2804
2360,2804
4520,2804
8860,2804
6093,2804
1645,2804
5445,2804
7510,2804
4278,2804
6895,2806
5461,2811
1334,2813
3219,2814
5627,2823
6765,2825
7270,2827
5886,2827
9281,2827
7184,2827
2698,2827
1437,2827
6470,2827
6451,2827
8394,2827
1760,2827
7420,2829
853,2830
941,2833
2813,2833
7062,2833
9351,2833
9049,2833
9079,2833
704,2833
5764,2833
8734,2833
8025,2833
6515,2834
2168,2835
9912,2835
4683,2835
4596,2835
1551,2835
927,2837
5740,2837
1310,2837
8010,2837
9175,2837
4970,2838
1462,2839
5711,2839
7924,2839
8852,2839
5794,2839
1695,2839
8111,2839
6873,2839
6109,2839
1416,2839
8692,2839
8606,2839
3672,2839
3572,2839
4635,2839
6291,2839
6203,2839
1343,2839
1237,2839
9401,2839
3262,2839
4665,2839
1521,2839
42,2839
38,2839
6143,2842
8779,2843
2125,2846
3611,2846
650,2846
2098,2846
3873,2846
5948,2846
6227,2846
9234,2846
1956,2846
6708,2846
9470,2846
1240,2846
7407,2846
9204,2846
6769,2846
1705,2846
8423,2846
6744,2846
5816,2846
6520,2846
7013,2846
6857,2846
4604,2846
8900,2846
6281,2846
3209,2848
7473,2851
4228,2852
4138,2852
9450,2852
9803,2852
9705,2852
4382,2852
6265,2852
939,2852
8828,2852
3850,2852
5140,2853
7922,2854
1920,2855
8165,2857
1176,2858
1395,2858
6490,2858
77,2858
509,2858
6103,2859
3362,2860
4602,2861
8747,2865
942,2868
4740,2868
2772,2868
5027,2868
3132,2868
1696,2868
4759,2868
1320,2868
8862,2868
6103,2868
6229,2874
6670,2875
3338,2878
2928,2880
709,2881
3060,2882
8897,2883
6105,2884
3060,2884
485,2884
19,2884
7556,2884
1309,2884
4977,2884
2616,2884
9294,2884
7652,2884
2077,2885
4829,2887
4600,2888
2921,2890
5793,2894
5943,2896
8498,2897
2914,2897
8780,2897
8778,2897
9354,2897
595,2899
619,2899
6854,2899
8538,2899
7453,2899
3224,2901
4101,2904
5763,2904
7333,2904
6720,2904
5794,2904
1772,2906
4013,2906
1156,2906
5670,2906
2571,2906
6607,2907
4830,2908
8664,2908
3528,2908
9372,2908
8153,2908
6865,2908
4405,2908
6862,2908
3278,2908
7637,2908
9222,2909
5923,2909
553,2909
6601,2909
5729,2909
8623,2910
9805,2913
4693,2914
2378,2916
3410,2918
2117,2918
1552,2918
9760,2918
3958,2918
6481,2919
2185,2919
4725,2919
9833,2919
8631,2919
2362,2923
1365,2923
5571,2923
4147,2923
6161,2923
4237,2926
2290,2927
4789,2935
2327,2937
7756,2938
2076,2938
583,2938
713,2938
3940,2938
3643,2939
7008,2939
9219,2939
9048,2939
6104,2939
4951,2940
7325,2943
9203,2943
9041,2943
2107,2943
3722,2943
163,2948
5800,2949
1962,2950
4590,2951
5118,2951
1686,2951
3172,2951
4341,2951
1163,2953
1388,2953
8955,2953
6132,2953
3390,2953
3660,2956
705,2956
9448,2956
3708,2956
8639,2956
5910,2958
9572,2958
5803,2958
8718,2958
7669,2958
4125,2958
1265,2958
2571,2958
7951,2958
4085,2958
4958,2958
7332,2958
1519,2958
1340,2958
4892,2958
4171,2958
7345,2958
633,2958
7011,2958
1489,2958
8157,2958
3669,2958
8186,2958
4163,2958
7987,2958
280,2960
6997,2961
44,2963
6748,2964
5839,2964
2847,2964
2453,2964
2154,2964
7241,2966
6270,2966
1303,2966
328,2966
8121,2966
6029,2966
4112,2966
3410,2966
651,2966
1080,2966
9237,2966
8640,2966
7594,2966
4817,2966
3678,2966
3067,2966
1880,2966
2913,2966
4940,2966
1165,2966
7883,2966
138,2966
1024,2966
5917,2966
4893,2966
1794,2966
6727,2966
3972,2966
1814,2966
8509,2966
8028,2966
1207,2966
5834,2966
1796,2966
6241,2966
5671,2966
6755,2966
3034,2966
5666,2966
1081,2966
9694,2966
9,2966
4646,2966
9777,2966
4606,2966
9574,2966
9179,2966
9587,2966
8104,2966
1127,2966
9723,2968
1270,2968
6430,2968
3553,2968
6686,2968
3400,2968
3668,2968
6141,2968
8805,2968
4308,2969
9101,2971
7619,2971
3011,2971
7284,2971
7374,2971
7798,2972
1472,2972
2068,2972
3813,2972
1677,2972
1809,2973
633,2973
2749,2973
668,2973
1053,2973
2504,2977
7151,2979
651,2979
1644,2979
1973,2979
7776,2979
5397,2979
443,2979
141,2979
7513,2979
2754,2979
1251,2979
7478,2979
6349,2979
9511,2979
824,2979
6327,2979
9693,2979
4317,2979
3384,2979
2574,2979
4758,2979
9211,2979
3736,2979
3392,2979
8053,2979
3276,2980
6510,2983
4344,2983
1204,2983
1418,2983
1039,2983
8894,2986
3380,2988
5704,2988
9602,2988
7343,2988
1181,2988
4720,2989
995,2990
4334,2992
5446,2993
8420,2994
8460,2994
1861,2994
940,2994
8109,2994
8347,3001
3867,3001
6745,3001
774,3001
7269,3001
7874,3004
1848,3006
3177,3006
989,3006
6447,3006
5355,3006
7953,3006
8070,3006
88,3006
7178,3006
751,3006
907,3006
8830,3006
6566,3006
6779,3006
838,3006
6898,3006
5170,3006
5830,3006
710,3006
9359,3006
3110,3006
2917,3006
4145,3006
4572,3006
2394,3006
7548,3007
5876,3010
4124,3013
5979,3014
647,3016
3693,3018
2620,3020
5512,3021
9119,3022
1867,3023
3778,3023
3079,3023
8160,3023
6769,3023
2781,3026
3913,3026
5121,3026
8457,3026
7091,3026
1145,3026
4026,3026
5040,3026
4613,3026
46,3026
3626,3031
8485,3031
1880,3031
8210,3031
3072,3031
3782,3031
8626,3031
3071,3031
779,3031
4347,3031
3801,3036
7262,3036
4920,3036
2974,3036
271,3036
3551,3036
9926,3036
9335,3036
6038,3036
9929,3036
7198,3036
9688,3036
9966,3036
2145,3036
5728,3036
6387,3036
4200,3036
5263,3036
7113,3036
9992,3036
9987,3036
6846,3036
7943,3036
1895,3036
71,3036
5509,3041
648,3041
2471,3041
4942,3041
1137,3041
143,3041
7765,3041
5244,3041
9859,3041
2565,3041
7636,3041
8007,3041
9250,3041
7628,3041
2206,3041
3429,3041
1293,3041
1586,3041
9080,3041
1547,3041
61,3041
466,3041
7602,3041
2673,3041
4323,3041
5406,3044
7354,3044
9138,3044
4681,3044
2236,3044
280,3050
6108,3053
7209,3053
8203,3053
7921,3053
7079,3053
7969,3054
9959,3058
8012,3058
2770,3058
908,3058
2768,3058
7728,3059
9539,3060
7896,3060
1289,3060
2934,3060
6170,3060
3387,3060
1570,3060
213,3060
5079,3060
3864,3060
9994,3062
6847,3063
2300,3065
8577,3068
7086,3068
9053,3068
1231,3068
3466,3068
3131,3068
9931,3068
8640,3068
2044,3068
7991,3068
3784,3069
266,3070
4276,3070
3654,3070
7225,3070
6832,3070
8076,3071
8507,3071
5102,3071
718,3071
1973,3071
7870,3072
8934,3072
4882,3072
9905,3072
8201,3072
2352,3078
4095,3080
580,3080
9745,3080
7226,3080
5874,3080
2627,3083
5217,3086
1408,3089
7703,3090
4002,3091
39,3094
6225,3094
8049,3094
7147,3094
7224,3094
7856,3096
2126,3098
1601,3098
3307,3098
9248,3098
6609,3098
217,3098
2253,3098
8073,3098
5450,3098
352,3098
9023,3102
5301,3106
3836,3108
8607,3108
271,3108
4810,3108
1399,3108
1313,3109
3848,3110
4509,3112
8616,3112
720,3112
6376,3112
5274,3112
7364,3113
9921,3115
2777,3115
3484,3115
3410,3115
4628,3115
2200,3118
4781,3119
6337,3119
6473,3119
8011,3119
4401,3119
6282,3119
3662,3119
2751,3119
6264,3119
2712,3119
5731,3120
5582,3120
5366,3120
2158,3120
4582,3120
9759,3120
6233,3120
9827,3120
6132,3120
8585,3120
2798,3122
7876,3122
2964,3122
7808,3122
3499,3122
3469,3124
9679,3126
321,3128
6605,3131
4558,3131
2072,3131
3927,3131
4151,3131
6187,3137
4328,3137
8453,3137
9718,3137
3283,3137
5508,3140
248,3140
2084,3140
2576,3140
2945,3140
9909,3141
3030,3143
2364,3144
3029,3144
6147,3144
8800,3144
9213,3144
7906,3147
8138,3147
6995,3147
7811,3147
5171,3147
2854,3148
3677,3148
2441,3148
6656,3148
3104,3148
9072,3149
3748,3149
2781,3149
1385,3149
3408,3149
7900,3149
8050,3149
2002,3149
8272,3149
2431,3149
4805,3149
5466,3149
8343,3149
5608,3149
7623,3149
1970,3149
8054,3149
1566,3149
4245,3149
2731,3149
5903,3149
444,3149
2614,3149
6524,3149
2899,3149
2586,3150
768,3151
9151,3155
2194,3158
5508,3159
1441,3161
4766,3161
51,3161
6193,3161
5485,3161
7039,3162
738,3162
7023,3162
9037,3162
1276,3162
8206,3167
909,3169
857,3169
6538,3169
2224,3169
4335,3169
8270,3171
5787,3172
5069,3172
4205,3172
1428,3172
9750,3172
5782,3173
7925,3173
1531,3173
1541,3173
944,3173
3004,3179
8349,3181
3777,3182
2253,3184
899,3187
4867,3187
843,3187
1069,3187
5765,3187
7245,3188
1465,3190
6341,3190
2088,3190
7662,3190
5937,3190
5659,3191
2728,3194
122,3196
1152,3196
9035,3196
522,3196
8567,3196
7354,3196
8092,3196
6993,3196
43,3196
238,3196
8390,3196
9737,3196
8691,3196
7924,3196
9514,3196
3619,3196
831,3196
431,3196
7366,3196
4361,3196
7744,3196
3545,3196
6914,3196
4325,3196
1120,3196
3676,3204
9924,3204
5555,3204
8750,3204
4893,3204
6923,3204
1136,3204
6216,3204
323,3204
6658,3204
4055,3208
6680,3208
966,3208
905,3208
5134,3208
9817,3209
3325,3209
9394,3209
7843,3209
9371,3209
1094,3211
5165,3211
7740,3211
2549,3211
8499,3211
2898,3213
1758,3213
4120,3213
8702,3213
788,3213
2847,3213
4544,3213
8849,3213
4036,3213
3126,3213
826,3213
5949,3213
4248,3213
8486,3213
7786,3213
459,3213
5904,3213
7179,3213
3634,3213
1230,3213
3888,3213
7269,3213
9184,3213
5640,3213
1700,3213
7912,3214
898,3216
8218,3216
4595,3216
2870,3216
6028,3216
7660,3216
7820,3216
11,3216
2121,3216
1858,3216
563,3219
155,3220
4254,3220
4529,3220
7887,3220
9301,3220
655,3220
3757,3220
7927,3220
4377,3220
7079,3220
7117,3220
4914,3220
5798,3220
7732,3220
5350,3220
2707,3220
5419,3220
3271,3220
7440,3220
4188,3220
7345,3220
1113,3220
9331,3220
6446,3220
9946,3220
9539,3221
2277,3221
4381,3221
3274,3221
4491,3221
603,3221
2942,3221
214,3221
7019,3221
7163,3221
9999,3222
5705,3222
9528,3222
9607,3222
9625,3222
5902,3223
2929,3226
4062,3226
3210,3226
1424,3226
1264,3226
8416,3227
2045,3227
3777,3227
1704,3227
8018,3227
5749,3228
9213,3228
794,3228
475,3228
1347,3228
7739,3229
6793,3232
5053,3232
5010,3232
4968,3232
4482,3232
6575,3233
7726,3234
3858,3234
7405,3234
9593,3234
699,3234
7489,3234
8862,3234
7048,3234
9732,3234
4855,3234
9270,3234
5181,3234
9323,3234
6337,3234
1320,3234
1668,3234
6504,3234
8364,3234
1636,3234
1516,3234
5251,3234
7096,3234
7941,3234
8121,3234
6794,3234
7644,3238
5333,3238
6529,3238
1647,3238
6409,3238
2914,3238
576,3238
530,3238
8523,3238
8157,3238
8264,3238
1285,3238
7251,3238
